observer,adapt_lum,contrast,enhanced_contrast,enhancement,repetition,angle,answer,time
04,10,40,0,0,2,75,0, 1.35
04,10,40,0,0,2,115,1, 1.28
04,10,40,0,0,2,105,1, 1.41
04,10,40,0,0,2,85,0, 1.30
04,10,40,0,0,2,95,1, 1.04
04,10,40,0,0,2,75,0, 1.09
04,10,40,0,0,2,75,0, 1.00
04,10,40,0,0,2,115,1, 1.07
04,10,40,0,0,2,95,1, 1.74
04,10,40,0,0,2,85,0, 1.18
04,10,40,0,0,2,95,1, 1.00
04,10,40,0,0,2,75,0, 1.00
04,10,40,0,0,2,105,1, 1.02
04,10,40,0,0,2,105,1, 1.00
04,10,40,0,0,2,85,0, 1.01
04,10,40,0,0,2,105,1, 1.10
04,10,40,0,0,2,65,0, 1.00
04,10,40,0,0,2,65,0, 1.12
04,10,40,0,0,2,105,1, 1.19
04,10,40,0,0,2,115,1, 1.15
04,10,40,0,0,2,65,0, 1.00
04,1.000000e-01,40,0,0,2,65,1,18.18
04,1.000000e-01,40,0,0,2,65,0, 2.69
04,1.000000e-01,40,0,0,2,95,1, 1.57
04,1.000000e-01,40,0,0,2,115,1, 1.00
04,1.000000e-01,40,0,0,2,115,1, 1.38
04,1.000000e-01,40,0,0,2,105,1, 2.02
04,1.000000e-01,40,0,0,2,115,1, 1.04
04,1.000000e-01,40,0,0,2,65,0, 1.21
04,1.000000e-01,40,0,0,2,85,0, 1.60
04,1.000000e-01,40,0,0,2,95,1, 1.35
04,1.000000e-01,40,0,0,2,85,0, 5.16
04,1.000000e-01,40,0,0,2,95,1, 1.29
04,1.000000e-01,40,0,0,2,95,1, 1.15
04,1.000000e-01,40,0,0,2,85,0, 1.32
04,1.000000e-01,40,0,0,2,115,1, 1.00
04,1.000000e-01,40,0,0,2,85,0, 1.31
04,1.000000e-01,40,0,0,2,65,0, 1.00
04,1.000000e-01,40,0,0,2,75,0, 1.00
04,1.000000e-01,40,0,0,2,75,0, 1.20
04,1.000000e-01,40,0,0,2,65,0, 1.07
04,1.000000e-01,40,0,0,2,75,0, 1.00
04,1.000000e-01,40,0,0,2,105,1, 1.00
04,1.000000e-01,40,0,0,2,105,1, 1.42
04,1.000000e-01,40,0,0,2,85,0, 3.17
04,1.000000e-01,40,0,0,2,115,1, 1.22
04,1.000000e-01,40,0,0,2,105,1, 1.19
04,1.000000e-01,40,0,0,2,75,0, 1.19
04,1.000000e-01,40,0,0,2,65,0, 1.18
04,1.000000e-01,40,0,0,2,75,0, 1.00
04,1.000000e-01,40,0,0,2,105,1, 2.20
04,1.000000e-01,40,0,0,2,115,1, 1.11
04,1.000000e-01,40,0,0,2,105,1, 1.45
04,1.000000e-01,40,0,0,2,95,1, 2.64
04,1.000000e-01,40,0,0,2,95,1, 4.76
04,1.000000e-01,40,0,0,2,75,0, 2.12
04,1.000000e-01,40,0,0,2,85,1, 1.23
03,1.000000e-01,40,0,0,2,75,0, 1.33
03,1.000000e-01,40,0,0,2,85,0, 1.78
03,1.000000e-01,40,0,0,2,75,0, 1.12
03,1.000000e-01,40,0,0,2,115,1, 1.85
03,1.000000e-01,40,0,0,2,115,1, 1.00
03,1.000000e-01,40,0,0,2,105,1, 1.29
03,1.000000e-01,40,0,0,2,75,0, 2.07
03,1.000000e-01,40,0,0,2,105,1, 1.63
03,1.000000e-01,40,0,0,2,85,0, 5.62
03,1.000000e-01,40,0,0,2,105,1, 1.00
03,1.000000e-01,40,0,0,2,75,0, 1.00
03,1.000000e-01,40,0,0,2,95,1, 1.01
03,1.000000e-01,40,0,0,2,65,0, 1.00
03,1.000000e-01,40,0,0,2,95,1, 1.02
03,1.000000e-01,40,0,0,2,115,1, 1.11
03,1.000000e-01,40,0,0,2,95,1, 1.76
03,1.000000e-01,40,0,0,2,75,0, 1.31
03,1.000000e-01,40,0,0,2,65,0, 1.02
03,1.000000e-01,40,0,0,2,115,1, 1.55
03,1.000000e-01,40,0,0,2,115,1, 1.00
03,1.000000e-01,40,0,0,2,95,1, 1.06
03,1.000000e-01,40,0,0,2,85,1, 1.21
03,1.000000e-01,40,0,0,2,95,1, 1.00
03,1.000000e-01,40,0,0,2,65,0, 1.00
03,1.000000e-01,40,0,0,2,75,0, 1.00
03,1.000000e-01,40,0,0,2,105,1, 1.68
03,1.000000e-01,40,0,0,2,65,0, 1.00
03,1.000000e-01,40,0,0,2,65,0, 1.68
03,1.000000e-01,40,0,0,2,115,1, 2.03
03,1.000000e-01,40,0,0,2,85,0, 4.22
03,1.000000e-01,40,0,0,2,85,0, 4.59
03,1.000000e-01,40,0,0,2,95,1, 1.00
03,1.000000e-01,40,0,0,2,105,1, 1.08
03,1.000000e-01,40,0,0,2,65,0, 1.00
03,1.000000e-01,40,0,0,2,105,1, 1.15
03,1.000000e-01,40,0,0,2,85,0, 3.68
03,1,40,0,0,2,95,1, 1.00
03,1,40,0,0,2,75,0, 3.68
03,1,40,0,0,2,85,0, 2.78
03,1,40,0,0,2,95,1, 1.18
03,1,40,0,0,2,85,0, 2.34
03,1,40,0,0,2,115,1, 1.38
03,1,40,0,0,2,115,1, 1.00
03,1,40,0,0,2,65,0, 1.20
03,1,40,0,0,2,65,0, 1.10
03,1,40,0,0,2,95,1, 1.00
03,1,40,0,0,2,115,1, 1.03
03,1,40,0,0,2,65,0, 1.09
03,1,40,0,0,2,85,0, 1.46
03,1,40,0,0,2,75,0, 1.19
03,1,40,0,0,2,85,0, 3.33
03,1,40,0,0,2,75,0, 1.73
03,1,40,0,0,2,115,1, 1.18
03,1,40,0,0,2,85,0, 1.55
03,1,40,0,0,2,65,0, 1.05
03,1,40,0,0,2,115,1, 1.11
03,1,40,0,0,2,105,1, 1.07
03,1,40,0,0,2,75,0, 1.84
03,1,40,0,0,2,105,1, 1.40
03,1,40,0,0,2,85,0, 2.52
03,1,40,0,0,2,75,0, 1.40
03,1,40,0,0,2,105,1, 3.21
03,1,40,0,0,2,105,1, 1.05
03,1,40,0,0,2,105,1, 2.51
03,1,40,0,0,2,65,0, 1.28
03,1,40,0,0,2,95,1, 1.00
03,1,40,0,0,2,95,0, 3.87
03,1,40,0,0,2,105,1, 1.00
03,1,40,0,0,2,65,0, 1.34
03,1,40,0,0,2,95,1, 1.00
03,1,40,0,0,2,115,1, 1.00
03,1,40,0,0,2,75,0, 1.17
03,10,40,0,0,2,65,0, 1.50
03,10,40,0,0,2,85,0, 1.54
03,10,40,0,0,2,105,1, 4.91
03,10,40,0,0,2,95,0, 2.12
03,10,40,0,0,2,75,0, 1.86
03,10,40,0,0,2,85,0, 4.65
03,10,40,0,0,2,115,1, 1.12
03,10,40,0,0,2,115,1, 1.02
03,10,40,0,0,2,85,0, 1.20
03,10,40,0,0,2,105,1, 2.32
03,10,40,0,0,2,105,1, 1.00
03,10,40,0,0,2,75,0, 3.54
03,10,40,0,0,2,115,1, 1.05
03,10,40,0,0,2,85,0, 1.11
03,10,40,0,0,2,75,0, 1.00
03,10,40,0,0,2,85,0, 1.28
03,10,40,0,0,2,115,1, 1.20
03,10,40,0,0,2,65,0, 1.75
03,10,40,0,0,2,95,1, 1.00
03,10,40,0,0,2,75,0, 1.55
03,10,40,0,0,2,75,0, 1.61
03,10,40,0,0,2,65,0, 1.11
03,10,40,0,0,2,105,1, 1.17
03,10,40,0,0,2,65,0, 1.02
03,10,40,0,0,2,95,1, 1.57
03,10,40,0,0,2,115,1, 1.00
03,10,40,0,0,2,105,1, 1.00
03,10,40,0,0,2,75,0, 1.31
03,10,40,0,0,2,105,1, 1.18
03,10,40,0,0,2,85,0, 1.37
03,10,40,0,0,2,95,1, 1.09
03,10,40,0,0,2,65,0, 1.75
03,10,40,0,0,2,65,0, 3.59
03,10,40,0,0,2,95,1, 1.00
03,10,40,0,0,2,115,1, 1.00
03,10,40,0,0,2,95,1, 3.17
04,1000,20,0,0,3,105,0,27.56
04,1000,20,0,0,3,95,0,25.94
04,1000,20,0,0,3,85,0,12.16
04,1000,20,0,0,3,115,1, 2.10
04,1000,20,0,0,3,75,0, 2.98
04,1000,20,0,0,3,85,0, 4.30
04,1000,20,0,0,3,65,0, 1.28
04,1000,20,0,0,3,105,1, 5.08
04,1000,20,0,0,3,65,0, 1.89
04,1000,20,0,0,3,65,0, 5.30
04,1000,20,0,0,3,95,1, 6.86
04,1000,20,0,0,3,85,0, 4.51
04,1000,20,0,0,3,115,1, 1.77
04,1000,20,0,0,3,65,0, 1.17
04,1000,20,0,0,3,105,1, 1.53
04,1000,20,0,0,3,95,0, 4.81
04,1000,20,0,0,3,95,1, 9.10
04,1000,20,0,0,3,105,1, 1.73
04,1000,20,0,0,3,105,1, 1.49
04,1000,20,0,0,3,75,0, 1.62
04,1000,20,0,0,3,75,0, 1.50
04,1000,20,0,0,3,85,0, 1.10
04,1000,20,0,0,3,65,0, 1.17
04,1000,20,0,0,3,115,1, 1.04
04,1000,20,0,0,3,75,0, 1.00
04,1000,20,0,0,3,85,0, 1.82
04,1000,20,0,0,3,95,1, 1.55
04,1000,20,0,0,3,115,1, 1.19
04,1000,20,0,0,3,105,1,30.68
04,1000,20,0,0,3,115,1, 1.03
04,1000,20,0,0,3,75,0, 1.14
04,1000,20,0,0,3,95,0, 4.51
04,1000,20,0,0,3,75,0, 1.31
04,1000,20,0,0,3,85,0, 6.42
04,1000,20,0,0,3,65,0, 1.01
04,1000,20,0,0,3,115,1, 1.07
04,1000,10,0,0,3,105,1,11.49
04,1000,10,0,0,3,95,1, 7.05
04,1000,10,0,0,3,95,1, 5.78
04,1000,10,0,0,3,65,0, 1.55
04,1000,10,0,0,3,85,1, 7.36
04,1000,10,0,0,3,85,1,11.58
04,1000,10,0,0,3,115,1, 2.44
04,1000,10,0,0,3,115,1, 1.33
04,1000,10,0,0,3,95,1, 2.21
04,1000,10,0,0,3,105,1, 1.35
04,1000,10,0,0,3,85,0, 2.09
04,1000,10,0,0,3,65,0, 1.33
04,1000,10,0,0,3,105,1, 5.89
04,1000,10,0,0,3,75,0, 1.46
04,1000,10,0,0,3,105,1, 2.97
04,1000,10,0,0,3,95,1, 4.27
04,1000,10,0,0,3,65,0, 2.67
04,1000,10,0,0,3,95,1,12.96
04,1000,10,0,0,3,85,0, 5.11
04,1000,10,0,0,3,85,1, 4.94
04,1000,10,0,0,3,65,0, 1.82
04,1000,10,0,0,3,75,0, 1.49
04,1000,10,0,0,3,75,0, 2.14
04,1000,10,0,0,3,85,0,13.58
04,1000,10,0,0,3,75,0, 1.76
04,1000,10,0,0,3,115,1, 1.40
04,1000,10,0,0,3,115,1, 3.01
04,1000,10,0,0,3,115,1, 1.72
04,1000,10,0,0,3,65,0, 2.15
04,1000,10,0,0,3,105,1, 1.59
04,1000,10,0,0,3,75,0, 3.09
04,1000,10,0,0,3,65,0, 1.00
04,1000,10,0,0,3,105,1, 1.76
04,1000,10,0,0,3,75,0, 1.96
04,1000,10,0,0,3,115,1,21.71
04,1000,10,0,0,3,95,1, 1.24
04,100,20,0,0,4,95,1, 7.10
04,100,20,0,0,4,115,1, 2.57
04,100,20,0,0,4,115,1, 1.73
04,100,20,0,0,4,115,1, 1.94
04,100,20,0,0,4,65,0, 1.53
04,100,20,0,0,4,75,0, 1.90
04,100,20,0,0,4,115,1, 1.22
04,100,20,0,0,4,65,0, 1.79
04,100,20,0,0,4,75,0, 1.28
04,100,20,0,0,4,105,1, 1.15
04,100,20,0,0,4,85,0, 9.28
04,100,20,0,0,4,95,1, 1.76
04,100,20,0,0,4,115,1, 1.00
04,100,20,0,0,4,65,0, 1.57
04,100,20,0,0,4,95,1, 1.29
04,100,20,0,0,4,95,1, 1.92
04,100,20,0,0,4,65,0, 1.18
04,100,20,0,0,4,65,0, 2.12
04,100,20,0,0,4,105,1, 1.15
04,100,20,0,0,4,85,1, 1.86
04,100,20,0,0,4,85,1, 1.79
04,100,20,0,0,4,85,1, 1.14
04,100,20,0,0,4,105,1, 1.26
04,100,20,0,0,4,95,1, 1.36
04,100,20,0,0,4,85,0, 2.03
04,100,20,0,0,4,105,1, 1.03
04,100,20,0,0,4,75,0, 1.33
04,100,20,0,0,4,65,0, 1.40
04,100,20,0,0,4,75,0, 1.22
04,100,20,0,0,4,75,0, 2.33
04,100,20,0,0,4,105,1, 3.25
04,100,20,0,0,4,85,0, 2.38
04,100,20,0,0,4,105,1, 1.00
04,100,20,0,0,4,95,1, 1.07
04,100,20,0,0,4,115,1, 1.00
04,100,20,0,0,4,75,0, 1.43
04,100,10,0,0,4,85,1, 9.40
04,100,10,0,0,4,95,1, 1.65
04,100,10,0,0,4,105,1, 1.10
04,100,10,0,0,4,75,0, 1.80
04,100,10,0,0,4,105,1, 2.30
04,100,10,0,0,4,75,0, 1.76
04,100,10,0,0,4,95,1, 1.83
04,100,10,0,0,4,75,0, 1.95
04,100,10,0,0,4,95,1, 1.43
04,100,10,0,0,4,115,1, 1.11
04,100,10,0,0,4,105,1, 1.95
04,100,10,0,0,4,115,1, 1.35
04,100,10,0,0,4,115,1, 1.29
04,100,10,0,0,4,75,0, 1.50
04,100,10,0,0,4,65,0, 1.61
04,100,10,0,0,4,65,0, 2.11
04,100,10,0,0,4,115,1, 3.23
04,100,10,0,0,4,95,1, 3.75
04,100,10,0,0,4,105,1, 1.23
04,100,10,0,0,4,85,1, 2.79
04,100,10,0,0,4,65,0, 8.82
04,100,10,0,0,4,75,0,11.21
04,100,10,0,0,4,65,0, 1.15
04,100,10,0,0,4,115,1, 1.00
04,100,10,0,0,4,115,1, 1.21
04,100,10,0,0,4,85,0, 2.80
04,100,10,0,0,4,85,0, 1.62
04,100,10,0,0,4,95,1, 2.78
04,100,10,0,0,4,85,0, 2.91
04,100,10,0,0,4,95,1, 6.24
04,100,10,0,0,4,85,0, 2.53
04,100,10,0,0,4,65,0, 1.14
04,100,10,0,0,4,65,0, 1.32
04,100,10,0,0,4,105,1, 1.69
04,100,10,0,0,4,75,0, 1.49
04,100,10,0,0,4,105,1, 1.09
02,100,5,0,0,3,85,0,15.97
02,100,5,0,0,3,105,1, 8.04
02,100,5,0,0,3,105,1,13.66
02,100,5,0,0,3,105,1,12.28
02,100,5,0,0,3,115,1,18.47
02,100,5,0,0,3,65,0, 6.47
02,100,5,0,0,3,105,1,17.39
02,100,5,0,0,3,115,1,12.37
02,100,5,0,0,3,65,0, 1.73
02,100,5,0,0,3,95,0, 4.93
02,100,5,0,0,3,75,0, 8.19
02,100,5,0,0,3,85,0,16.15
02,100,5,0,0,3,105,1, 6.28
02,100,5,0,0,3,115,1, 5.92
02,100,5,0,0,3,115,1, 8.35
02,100,5,0,0,3,85,0, 8.49
02,100,5,0,0,3,85,0,19.38
02,100,5,0,0,3,115,1, 9.22
02,100,5,0,0,3,95,0,37.20
02,100,5,0,0,3,75,0, 4.48
02,100,5,0,0,3,75,0, 9.47
02,100,5,0,0,3,75,0, 2.63
02,100,5,0,0,3,95,0,17.39
02,100,5,0,0,3,85,0, 5.53
02,100,5,0,0,3,75,0,11.82
02,100,5,0,0,3,95,1, 3.59
02,100,5,0,0,3,65,0, 7.03
02,100,5,0,0,3,115,1, 8.78
02,100,5,0,0,3,65,0, 4.51
02,100,5,0,0,3,65,0,16.84
02,100,5,0,0,3,95,1,17.19
02,100,5,0,0,3,75,0,16.89
02,100,5,0,0,3,95,1,12.54
02,100,5,0,0,3,85,0,22.41
02,100,5,0,0,3,105,1, 5.51
02,100,5,0,0,3,65,0, 5.40
02,1000,10,0,0,3,75,0,10.74
02,1000,10,0,0,3,85,0, 8.35
02,1000,10,0,0,3,95,1, 3.97
02,1000,10,0,0,3,65,0,11.30
02,1000,10,0,0,3,95,1, 5.04
02,1000,10,0,0,3,115,1, 7.15
02,1000,10,0,0,3,65,0, 2.26
02,1000,10,0,0,3,85,0, 5.94
02,1000,10,0,0,3,65,0, 1.15
02,1000,10,0,0,3,85,0, 5.84
02,1000,10,0,0,3,105,1, 2.76
02,1000,10,0,0,3,95,1,28.09
02,1000,10,0,0,3,105,1, 2.64
02,1000,10,0,0,3,105,1, 5.67
02,1000,10,0,0,3,65,0, 7.70
02,1000,10,0,0,3,115,1, 3.19
02,1000,10,0,0,3,105,1,12.08
02,1000,10,0,0,3,85,0, 6.37
02,1000,10,0,0,3,95,1, 8.52
02,1000,10,0,0,3,75,0, 2.82
02,1000,10,0,0,3,115,1, 5.07
02,1000,10,0,0,3,65,0, 4.39
02,1000,10,0,0,3,115,1, 2.89
02,1000,10,0,0,3,105,1, 5.70
02,1000,10,0,0,3,105,1, 4.19
02,1000,10,0,0,3,75,1,16.55
02,1000,10,0,0,3,75,0,12.65
02,1000,10,0,0,3,85,1, 9.88
02,1000,10,0,0,3,75,0, 7.19
02,1000,10,0,0,3,85,1, 7.68
02,1000,10,0,0,3,75,0,13.60
02,1000,10,0,0,3,115,1,14.61
02,1000,10,0,0,3,115,1, 8.03
02,1000,10,0,0,3,95,1, 8.24
02,1000,10,0,0,3,65,0, 3.88
02,1000,10,0,0,3,95,1, 6.65
02,100,20,0,0,3,95,1,13.06
02,100,20,0,0,3,85,1, 6.54
02,100,20,0,0,3,75,0, 8.22
02,100,20,0,0,3,105,1, 3.04
02,100,20,0,0,3,65,0, 3.26
02,100,20,0,0,3,115,1, 4.55
02,100,20,0,0,3,95,1, 7.88
02,100,20,0,0,3,115,1, 5.00
02,100,20,0,0,3,65,0, 1.00
02,100,20,0,0,3,115,1, 2.09
02,100,20,0,0,3,85,0, 9.41
02,100,20,0,0,3,75,0, 4.23
02,100,20,0,0,3,105,1,13.45
02,100,20,0,0,3,95,1, 3.55
02,100,20,0,0,3,115,1, 6.06
02,100,20,0,0,3,95,1, 7.98
02,100,20,0,0,3,85,1, 7.83
02,100,20,0,0,3,85,0,16.10
02,100,20,0,0,3,85,1, 9.61
02,100,20,0,0,3,95,1, 8.38
02,100,20,0,0,3,65,0,13.02
02,100,20,0,0,3,65,0, 9.63
02,100,20,0,0,3,75,0,15.04
02,100,20,0,0,3,115,1, 5.09
02,100,20,0,0,3,105,1,15.34
02,100,20,0,0,3,75,0, 4.93
02,100,20,0,0,3,65,0,14.57
02,100,20,0,0,3,75,0, 6.24
02,100,20,0,0,3,85,0, 9.53
02,100,20,0,0,3,105,1, 3.90
02,100,20,0,0,3,95,1, 5.10
02,100,20,0,0,3,105,1, 4.49
02,100,20,0,0,3,65,0, 3.02
02,100,20,0,0,3,105,1, 2.89
02,100,20,0,0,3,75,0,18.71
02,100,20,0,0,3,115,1,16.95
02,100,10,0,0,3,95,1,31.30
02,100,10,0,0,3,85,1,10.32
02,100,10,0,0,3,115,1, 5.96
02,100,10,0,0,3,75,0,19.33
02,100,10,0,0,3,75,0, 4.89
02,100,10,0,0,3,105,1, 5.07
02,100,10,0,0,3,105,1, 7.38
02,100,10,0,0,3,85,0, 5.66
02,100,10,0,0,3,95,1,11.85
02,100,10,0,0,3,75,0, 1.87
02,100,10,0,0,3,75,0, 2.70
02,100,10,0,0,3,115,1, 4.69
02,100,10,0,0,3,95,1, 8.78
02,100,10,0,0,3,95,1, 5.03
02,100,10,0,0,3,85,1,20.78
02,100,10,0,0,3,115,1, 9.46
02,100,10,0,0,3,85,0, 4.27
02,100,10,0,0,3,75,0, 6.34
02,100,10,0,0,3,115,1, 6.99
02,100,10,0,0,3,65,0, 2.97
02,100,10,0,0,3,65,0, 3.39
02,100,10,0,0,3,95,1, 4.61
02,100,10,0,0,3,75,0, 6.15
02,100,10,0,0,3,65,0,20.98
02,100,10,0,0,3,105,1, 4.30
02,100,10,0,0,3,105,1, 9.15
02,100,10,0,0,3,105,1, 3.70
02,100,10,0,0,3,115,1,10.35
02,100,10,0,0,3,85,0, 3.40
02,100,10,0,0,3,95,1,20.90
02,100,10,0,0,3,65,0, 3.58
02,100,10,0,0,3,115,1,17.95
02,100,10,0,0,3,65,0, 2.43
02,100,10,0,0,3,65,0, 7.86
02,100,10,0,0,3,85,1, 7.22
02,100,10,0,0,3,105,1, 4.91
02,1000,20,0,0,3,65,0,14.23
02,1000,20,0,0,3,75,1,10.07
02,1000,20,0,0,3,85,1,12.51
02,1000,20,0,0,3,85,1, 8.10
02,1000,20,0,0,3,95,1, 7.31
02,1000,20,0,0,3,105,1, 5.84
02,1000,20,0,0,3,105,1,14.56
02,1000,20,0,0,3,85,1,19.43
02,1000,20,0,0,3,105,1, 2.95
02,1000,20,0,0,3,95,1,13.65
02,1000,20,0,0,3,65,0,10.39
02,1000,20,0,0,3,75,0,12.41
02,1000,20,0,0,3,85,1,10.03
02,1000,20,0,0,3,75,0, 3.84
02,1000,20,0,0,3,105,1, 4.18
02,1000,20,0,0,3,95,1, 5.85
02,1000,20,0,0,3,65,0, 3.79
02,1000,20,0,0,3,85,1,38.60
02,1000,20,0,0,3,75,0, 2.09
02,1000,20,0,0,3,65,0, 2.23
02,1000,20,0,0,3,65,0, 2.00
02,1000,20,0,0,3,115,1, 4.18
02,1000,20,0,0,3,75,0, 3.45
02,1000,20,0,0,3,75,0, 4.37
02,1000,20,0,0,3,115,1, 9.47
02,1000,20,0,0,3,95,1, 7.81
02,1000,20,0,0,3,115,1, 7.43
02,1000,20,0,0,3,105,1,15.44
02,1000,20,0,0,3,95,1, 4.90
02,1000,20,0,0,3,115,1,18.53
02,1000,20,0,0,3,115,1,15.94
02,1000,20,0,0,3,85,0,12.79
02,1000,20,0,0,3,95,1,66.07
02,1000,20,0,0,3,115,1,22.84
02,1000,20,0,0,3,105,1,37.77
02,1000,20,0,0,3,65,0,13.35
04,1000,40,0,0,5,95,1, 1.78
04,1000,40,0,0,5,115,1, 2.26
04,1000,40,0,0,5,115,1, 1.72
04,1000,40,0,0,5,115,1, 2.01
04,1000,40,0,0,5,65,0, 1.05
04,1000,40,0,0,5,75,0, 2.97
04,1000,40,0,0,5,105,1, 1.45
04,1000,40,0,0,5,105,1, 1.19
04,1000,40,0,0,5,105,1, 1.94
04,1000,40,0,0,5,95,0,14.04
04,1000,40,0,0,5,75,0, 1.04
04,1000,40,0,0,5,115,1, 1.00
04,1000,40,0,0,5,65,0, 1.79
04,1000,40,0,0,5,65,0, 1.00
04,1000,40,0,0,5,65,0, 1.00
04,1000,40,0,0,5,115,1, 1.00
04,1000,40,0,0,5,75,0, 2.36
04,1000,40,0,0,5,65,0, 1.60
04,1000,40,0,0,5,105,1, 1.00
04,1000,40,0,0,5,85,0, 3.36
04,1000,40,0,0,5,115,1,10.58
04,1000,40,0,0,5,85,0, 2.86
04,1000,40,0,0,5,85,0, 5.93
04,1000,40,0,0,5,85,0, 1.01
04,1000,40,0,0,5,105,1, 1.00
04,1000,40,0,0,5,95,1, 1.11
04,1000,40,0,0,5,95,1,46.47
04,1000,40,0,0,5,85,0, 3.77
04,1000,40,0,0,5,85,0, 1.96
04,1000,40,0,0,5,95,1, 3.75
04,1000,40,0,0,5,75,0, 1.15
04,1000,40,0,0,5,65,0, 1.00
04,1000,40,0,0,5,75,0, 1.17
04,1000,40,0,0,5,75,0, 7.32
04,1000,40,0,0,5,105,1, 1.80
04,1000,40,0,0,5,95,1, 4.74
04,100,40,0,0,5,85,1, 1.85
04,100,40,0,0,5,95,1,54.47
04,100,40,0,0,5,105,1, 1.00
04,100,40,0,0,5,75,0, 1.41
04,100,40,0,0,5,65,0, 7.80
04,100,40,0,0,5,75,0, 1.82
04,100,40,0,0,5,95,1, 2.13
04,100,40,0,0,5,75,0, 2.85
04,100,40,0,0,5,75,0, 3.53
04,100,40,0,0,5,95,1, 1.64
04,100,40,0,0,5,115,1, 5.73
04,100,40,0,0,5,95,1, 4.58
04,100,40,0,0,5,115,1, 1.00
04,100,40,0,0,5,115,1, 1.17
04,100,40,0,0,5,105,1, 1.73
04,100,40,0,0,5,95,1, 1.40
04,100,40,0,0,5,95,1, 7.08
04,100,40,0,0,5,105,1, 4.66
04,100,40,0,0,5,85,0, 1.55
04,100,40,0,0,5,75,0, 1.08
04,100,40,0,0,5,65,0, 1.39
04,100,40,0,0,5,65,0, 7.89
04,100,40,0,0,5,85,1, 1.54
04,100,40,0,0,5,65,0, 1.07
04,100,40,0,0,5,115,1, 1.11
04,100,40,0,0,5,85,0,11.05
04,100,40,0,0,5,115,1, 1.00
04,100,40,0,0,5,105,1, 1.70
04,100,40,0,0,5,85,0, 3.04
04,100,40,0,0,5,115,1, 1.25
04,100,40,0,0,5,65,0, 1.00
04,100,40,0,0,5,65,0, 5.62
04,100,40,0,0,5,85,1, 1.16
04,100,40,0,0,5,105,1, 1.47
04,100,40,0,0,5,75,0, 2.61
04,100,40,0,0,5,105,1, 2.95
04,100,5,0,0,5,105,1,21.70
04,100,5,0,0,5,105,1, 7.74
04,100,5,0,0,5,95,1,11.35
04,100,5,0,0,5,85,0, 6.51
04,100,5,0,0,5,65,0, 5.20
04,100,5,0,0,5,115,1, 2.16
04,100,5,0,0,5,85,0,16.52
04,100,5,0,0,5,75,0, 5.65
04,100,5,0,0,5,85,0,31.85
04,100,5,0,0,5,65,0, 1.97
04,100,5,0,0,5,105,1,236.96
04,100,5,0,0,5,65,1, 9.74
04,100,5,0,0,5,65,0, 4.32
04,100,5,0,0,5,85,1, 3.63
04,100,5,0,0,5,115,1, 5.12
04,100,5,0,0,5,65,0, 4.87
04,100,5,0,0,5,75,0, 1.84
04,100,5,0,0,5,105,1, 1.83
04,100,5,0,0,5,95,1, 2.00
04,100,5,0,0,5,95,1, 1.92
04,100,5,0,0,5,105,1, 2.67
04,100,5,0,0,5,105,1, 3.32
04,100,5,0,0,5,75,0, 2.56
04,100,5,0,0,5,85,1, 5.71
04,100,5,0,0,5,115,1, 1.05
04,100,5,0,0,5,75,0, 2.06
04,100,5,0,0,5,85,1,15.65
04,100,5,0,0,5,95,1, 1.51
04,100,5,0,0,5,115,1, 1.61
04,100,5,0,0,5,115,1, 9.31
04,100,5,0,0,5,75,0, 8.91
04,100,5,0,0,5,95,1,13.61
04,100,5,0,0,5,75,0, 2.40
04,100,5,0,0,5,65,0, 1.00
04,100,5,0,0,5,95,1, 2.02
04,100,5,0,0,5,115,1, 1.37
06,1000,5,0,0,3,65,0,43.80
06,1000,5,0,0,3,65,0, 8.14
06,1000,5,0,0,3,85,1, 6.01
06,1000,5,0,0,3,85,1, 4.80
06,1000,5,0,0,3,85,0, 7.49
06,1000,5,0,0,3,65,0, 2.33
06,1000,5,0,0,3,75,1,42.52
06,1000,5,0,0,3,115,1,11.14
06,1000,5,0,0,3,95,1,19.00
06,1000,5,0,0,3,75,0, 3.31
06,1000,5,0,0,3,105,1, 9.27
06,1000,5,0,0,3,115,1,12.04
06,1000,5,0,0,3,75,0, 5.47
06,1000,5,0,0,3,65,0, 1.50
06,1000,5,0,0,3,115,1, 4.09
06,1000,5,0,0,3,95,1,10.45
06,1000,5,0,0,3,75,0, 4.65
06,1000,5,0,0,3,105,1, 4.22
06,1000,5,0,0,3,65,0, 2.65
06,1000,5,0,0,3,115,1, 3.26
06,1000,5,0,0,3,115,1,22.83
06,1000,5,0,0,3,95,1,10.19
06,1000,5,0,0,3,105,1,11.93
06,1000,5,0,0,3,95,0,13.88
06,1000,5,0,0,3,105,1, 8.11
06,1000,5,0,0,3,115,1, 5.75
06,1000,5,0,0,3,105,1,62.52
06,1000,5,0,0,3,85,0, 6.50
06,1000,5,0,0,3,95,1,28.80
06,1000,5,0,0,3,85,0,18.45
06,1000,5,0,0,3,75,0,12.40
06,1000,5,0,0,3,95,0,23.59
06,1000,5,0,0,3,65,0, 7.61
06,1000,5,0,0,3,75,0, 4.98
06,1000,5,0,0,3,105,1,27.07
06,1000,5,0,0,3,85,1,18.72
06,100,5,0,0,3,105,0,15.97
06,100,5,0,0,3,115,1, 9.04
06,100,5,0,0,3,65,0, 1.39
06,100,5,0,0,3,85,0, 2.14
06,100,5,0,0,3,75,0, 1.12
